method,profile,top3_count,false_top3_count,source_balanced_false_top3_mass,source_balanced_false_top3_share
micro_density_0.00025,es::Juan Valera,353,279,5.579999999999969,0.005144038482454096
micro_density_0.00025,en::Wilkie Collins,320,273,5.591673747784264,0.005154800168446367
micro_density_0.00025,fr::Edmond About,312,272,5.470476190476162,0.005043071691963873
micro_density_0.00025,en::Thomas Hardy,334,271,5.446509785647689,0.0050209777656692964
micro_density_0.00025,fr::Andre Gide,320,271,5.46952380952378,0.005042193719872653
micro_density_0.00025,en::Hamlin Garland,303,271,5.489890109890083,0.0050609688153618075
micro_density_0.00025,en::Joseph Conrad,284,268,5.651461055186661,0.005209916335120246
micro_density_0.00025,fr::Charles Baudelaire,273,267,5.339999999999974,0.004922789515466826
micro_density_0.00025,zh::Wu Jianren,366,266,5.3199999999999745,0.00490435210155122
micro_density_0.00025,pl::Stefan Zeromski,362,266,5.415555555555545,0.004992441968036908
micro_density_0.00025,fr::Villiers de l'Isle-Adam,343,266,5.422857142857114,0.004999173087402906
micro_density_0.00025,it::Sibilla Aleramo,313,266,5.444999999999969,0.005019585938523754
micro_density_0.00025,en::Ambrose Bierce,290,266,5.334054054054029,0.0049173081221405655
micro_density_0.00025,en::O. Henry,292,264,5.5431182485679935,0.005110038276599904
micro_density_0.00025,ru::Anton Chekhov,329,261,5.717142857142823,0.0052704664635896785
micro_density_0.00025,en::Stephen Leacock,276,261,5.266956521739107,0.004855452873340266
micro_density_0.00025,en::Benjamin Harrison,351,260,4.531588433353145,0.004177538582045264
micro_density_0.00025,it::Giovanni Pascoli,336,260,5.199999999999977,0.004793727618057585
micro_density_0.00025,en::Frank R. Stockton,281,260,5.2299999999999764,0.004821383738930995
micro_density_0.00025,en::Theodore Roosevelt,268,258,5.662512077294675,0.005220103948560045
micro_density_0.00025,fr::George Sand,299,256,5.119999999999979,0.004719977962395163
micro_density_0.00025,en::Elizabeth von Arnim,286,255,5.277199676305616,0.00486489573736748
micro_density_0.00025,en::Henry James,339,252,5.0689655172413595,0.004672930768265686
micro_density_0.00025,it::Salvatore Farina,334,252,5.04999999999998,0.004655447013690543
micro_density_0.00025,de::Adalbert Stifter,298,252,5.155482128450645,0.004752687896837744
micro_density_0.00025,en::George Eliot,271,252,5.104041582150081,0.004705266364628324
micro_density_0.00025,en::Charles Dickens,323,250,5.122225755166911,0.004722029820859538
micro_density_0.00025,en::E. M. Forster,263,250,5.428333333333315,0.005004221426927427
micro_density_0.00025,es::Miguel de Unamuno,335,247,4.939999999999983,0.004554041237154711
micro_density_0.00025,de::E. T. A. Hoffmann,288,247,5.087398779970585,0.004689923853003378
micro_density_0.00025,en::Bram Stoker,281,247,5.044363781940488,0.004650251149426469
micro_density_0.00025,es::Jose Maria de Pereda,332,245,4.8999999999999835,0.004517166409323499
micro_density_0.00025,es::Leopoldo Alas,307,245,4.8999999999999835,0.004517166409323499
micro_density_0.00025,en::Grover Cleveland,339,244,3.408698752228169,0.003142379490422053
micro_density_0.00025,es::Concha Espina,318,244,4.879999999999984,0.004498728995407893
micro_density_0.00025,en::Anthony Hope,264,244,4.933448275862053,0.004548001394665116
micro_density_0.00025,fr::Honore de Balzac,254,242,4.878095238095222,0.004496973051225454
micro_density_0.00025,en::William Morris,330,240,4.8382352941176325,0.00446022733693707
micro_density_0.00025,en::R. D. Blackmore,291,238,4.8717329093799515,0.004491107806825925
micro_density_0.00025,en::G. K. Chesterton,281,238,4.777037037037024,0.004403810457101628
micro_density_0.00025,de::Clara Viebig,306,237,5.3164401247027655,0.004901070356834091
micro_density_0.00025,de::Theodor Fontane,266,235,4.857949260042273,0.004478401064420608
micro_density_0.00025,en::H. G. Wells,301,233,4.887037037037022,0.004505216233637459
micro_density_0.00025,en::Robert Louis Stevenson,259,231,4.680492845786952,0.0043148091963403756
micro_density_0.00025,it::Annie Vivanti,295,230,4.629999999999989,0.0042682613214628205
micro_density_0.00025,en::Herman Melville,287,230,4.614054054054044,0.004253561221178757
micro_density_0.00025,ru::Nikolai Gogol,317,229,4.607619047619037,0.004247628977319166
micro_density_0.00025,en::Stanley J. Weyman,259,229,4.626931637519862,0.004265432688008359
micro_density_0.00025,en::Alice Brown,251,228,4.680144927536223,0.004314488460700502
micro_density_0.00025,fr::Alexandre Dumas,265,226,4.546666666666658,0.00419143876348113
micro_density_0.00025,en::Louisa May Alcott,309,225,4.54499999999999,0.004189902312321496
micro_density_0.00025,en::Israel Zangwill,247,224,4.657555994729898,0.0042936643854974005
micro_density_0.00025,en::Margaret Oliphant,243,223,4.5143137254901875,0.004161613535088238
micro_density_0.00025,en::Mary Wollstonecraft Shelley,293,221,4.419999999999994,0.00407466847534896
micro_density_0.00025,en::Anthony Trollope,250,221,4.462762321144668,0.004114089806095782
micro_density_0.00025,it::Gabriele D'Annunzio,253,216,4.324999999999996,0.003987090759249833
micro_density_0.00025,en::Mark Twain,260,214,4.333983548766153,0.003995372429601467
micro_density_0.00025,en::Booth Tarkington,229,214,4.30333333333333,0.0039671168941745934
micro_density_0.00025,en::William McKinley,306,213,3.5813487819370193,0.0033015404934362423
micro_density_0.00025,zh::Feng Menglong,304,213,4.259999999999997,0.003927169164024114
micro_density_0.00025,en::Edgar Allan Poe,260,212,4.254054054054052,0.003921687770697853
micro_density_0.00025,en::P. G. Wodehouse,259,212,4.305911330049257,0.003969493473800824
micro_density_0.00025,en::Agatha Christie,236,212,4.340740165631466,0.0040016011566922135
micro_density_0.00025,en::Kate Chopin,288,211,5.334257119691888,0.0049174953224014285
micro_density_0.00025,pl::Eliza Orzeszkowa,308,209,4.257777777777772,0.003925120562477932
micro_density_0.00025,en::George Meredith,276,209,4.244999999999998,0.00391334110358741
micro_density_0.00025,fr::Victor Hugo,258,209,4.183809523809523,0.0038569313967265683
micro_density_0.00025,en::E. Phillips Oppenheim,239,209,4.318205187946564,0.003980826821134439
micro_density_0.00025,en::Robert W. Chambers,228,208,4.243939280359817,0.003912363257234689
micro_density_0.00025,en::Jerome K. Jerome,216,207,4.418747637310115,0.004073513958884672
micro_density_0.00025,de::Johann Wolfgang von Goethe,258,206,4.25660504869807,0.003924039457905266
micro_density_0.00025,de::Ludwig Ganghofer,222,206,4.252220936078665,0.003919997872954436
micro_density_0.00025,fr::Stendhal,215,206,4.154285714285713,0.0038297142618987684
micro_density_0.00025,de::Hermann Sudermann,235,203,4.478688601260415,0.004128771777027277
micro_density_0.00025,fr::Jules Barbey d'Aurevilly,207,201,4.023809523809526,0.003709432085401722
micro_density_0.00025,fr::Jules Verne,275,200,4.049523809523811,0.0037331373318646435
micro_density_0.00025,en::Woodrow Wilson,272,200,4.605371102327617,0.0042455566624292895
micro_density_0.00025,en::Marie Corelli,259,200,4.023894523326574,0.003709510443965644
micro_density_0.00025,en::Charles Reade,235,200,4.046928987811342,0.003730745241767144
micro_density_0.00025,en::John Adams,261,199,3.9650505050505083,0.003655263867894978
micro_density_0.00025,en::Sax Rohmer,244,199,4.139992706349528,0.0038165379567278437
micro_density_0.00025,en::Calvin Coolidge,265,198,4.763270385009522,0.004391119384018469
micro_density_0.00025,en::Algernon Blackwood,233,198,3.995135135135138,0.0036829980067633887
micro_density_0.00025,en::Anna Katharine Green,232,198,4.004975604407655,0.003692069647018449
micro_density_0.00025,en::E. Nesbit,209,198,4.862341298939752,0.0044824499563749206
micro_density_0.00025,de::Gustav Meyrink,237,197,4.200848015034065,0.0038726386824867835
micro_density_0.00025,de::Gustav Freytag,198,196,3.9393243707197225,0.0036315476985397184
micro_density_0.00025,en::George Gissing,241,193,3.860000000000003,0.0035584208857119956
micro_density_0.00025,es::Vicente Blasco Ibanez,219,193,3.860000000000003,0.0035584208857119956
micro_density_0.00025,en::Mary E. Wilkins Freeman,215,191,3.8900000000000015,0.0035860770065854032
micro_density_0.00025,en::Harold Frederic,210,191,3.855992544268409,0.0035547265297084024
micro_density_0.00025,en::Mary Roberts Rinehart,245,190,4.0697312058256605,0.0037517659383533375
micro_density_0.00025,de::Wilhelm Raabe,235,188,4.118354203935601,0.003796590055451873
micro_density_0.00025,de::Hermann Hesse,207,188,4.169632513709121,0.003843862026561226
micro_density_0.00025,fr::Joris-Karl Huysmans,243,187,3.7438095238095266,0.0034513082905832356
micro_density_0.00025,ru::Ivan Bunin,202,186,3.720000000000003,0.003429358988302752
micro_density_0.00025,en::Edgar Rice Burroughs,252,185,3.792208760484625,0.0034959261285721446
micro_density_0.00025,de::Karl May,198,185,3.806690880179255,0.0035092767703314067
micro_density_0.00025,fr::Marcel Proust,216,184,3.6876190476190502,0.0033995079372012944
micro_density_0.00025,de::Friedrich Schiller,200,184,3.80857314596029,0.003511011975996613
micro_density_0.00025,it::Edmondo De Amicis,228,183,3.660000000000003,0.0033740467465559337
micro_density_0.00025,de::Heinrich von Kleist,195,182,3.6499224806201576,0.003364756576753496
micro_density_0.00025,de::Gotthold Ephraim Lessing,245,180,3.613341284038961,0.003331033443608712
micro_density_0.00025,en::H. Rider Haggard,190,180,3.6443120949003327,0.0033595845265663653
micro_density_0.00025,de::Friedrich Nietzsche,232,179,3.6007235142118885,0.003319401491359033
micro_density_0.00025,it::Silvio Pellico,239,177,3.5400000000000027,0.0032634222630622965
micro_density_0.00025,es::Pio Baroja,229,177,3.5400000000000027,0.0032634222630622965
micro_density_0.00025,en::Frederick Douglass,238,175,3.609126559714798,0.0033271480127634737
micro_density_0.00025,it::Matilde Serao,228,175,3.62,0.0033371719187247186
micro_density_0.00025,ja::Shimazaki Toson,224,174,5.274636942005355,0.0048625332277149975
micro_density_0.00025,en::Joseph Sheridan Le Fanu,213,174,3.5246740858505587,0.0032492937519218792
micro_density_0.00025,en::William Dean Howells,206,173,3.542201619778348,0.0032654518718192036
micro_density_0.00025,en::John Buchan,195,173,3.7699582641111897,0.0034754140479989083
micro_density_0.00025,fr::Emile Zola,250,170,3.4038095238095263,0.0031378722540179303
micro_density_0.00025,ja::Kunikida Doppo,190,168,4.051854987118146,0.0037352863761755204
micro_density_0.00025,fr::Romain Rolland,216,164,3.2800000000000025,0.003023735882159416
micro_density_0.00025,es::Jacinto Benavente,213,157,3.1400000000000023,0.0028946739847501724
micro_density_0.00025,en::Rudyard Kipling,200,157,3.447046536503061,0.003177731188993181
micro_density_0.00025,de::Ludwig Tieck,242,156,3.1755555555555577,0.0029274516094890276
micro_density_0.00025,fr::Octave Mirbeau,229,153,3.0600000000000023,0.0028209243290877478
micro_density_0.00025,ja::Okamoto Kido,234,150,5.057950864924533,0.004662776683070594
micro_density_0.00025,en::Franklin D. Roosevelt,205,149,2.8311447811447863,0.002609949409248735
micro_density_0.00025,fr::Pierre Loti,154,148,2.963809523809526,0.002732249147874594
micro_density_0.00025,de::Paul Heyse,156,147,2.9588235294117666,0.002727652705749975
micro_density_0.00025,fr::Voltaire,222,142,2.8476190476190495,0.002625136552745834
micro_density_0.00025,ru::Alexander Pushkin,213,141,2.8476190476190495,0.002625136552745834
micro_density_0.00025,en::Samuel Butler,159,141,3.0641861761426994,0.002824783442201075
micro_density_0.00025,it::Vittorio Alfieri,239,140,2.800000000000002,0.002581237948184867
micro_density_0.00025,fr::Gaston Leroux,191,139,2.780000000000002,0.002562800534269261
micro_density_0.00025,en::Arnold Bennett,139,138,2.8116666666666688,0.002591993106302304
micro_density_0.00025,ru::Leonid Andreyev,160,137,2.988571428571429,0.002755076422246295
micro_density_0.00025,de::Theodor Storm,159,136,2.750956072351423,0.0025360257884796725
micro_density_0.00025,ru::Leo Tolstoy,145,130,2.600000000000002,0.0023968638090288053
micro_density_0.00025,ru::Nikolai Leskov,180,125,2.527619047619049,0.002330137930096135
micro_density_0.00025,en::Jane Austen,205,121,2.4864705882352958,0.0022922043712137463
micro_density_0.00025,ja::Higuchi Ichiyo,190,120,2.8385139318885417,0.002616742813372191
micro_density_0.00025,en::W. E. B. Du Bois,184,120,2.3701010101010116,0.0021849266672514327
micro_density_0.00025,en::Owen Wister,135,120,2.4859938533851595,0.0022917648833257484
micro_density_0.00025,en::Arthur Machen,139,114,2.3109215503536005,0.002130370857518184
micro_density_0.00025,it::Giuseppe Giacosa,145,105,2.1000000000000014,0.0019359284611386502
micro_density_0.00025,de::Franz Kafka,120,101,2.216060606060607,0.0020429213328004253
micro_density_0.00025,ja::Ryunosuke Akutagawa,117,101,2.879708495838526,0.0026547188747031293
micro_density_0.00025,en::Lord Dunsany,114,101,2.1858528428093655,0.002015073681074036
micro_density_0.00025,pl::Boleslaw Prus,139,99,2.011111111111111,0.0018539843992915104
micro_density_0.00025,ja::Izumi Kyoka,183,98,2.772781962619423,0.002556146437127058
micro_density_0.00025,ru::Fyodor Dostoevsky,166,96,2.030476190476192,0.0018718364984796382
micro_density_0.00025,en::W. W. Jacobs,123,91,1.8559925442684075,0.0017109851381477829
micro_density_0.00025,es::Ruben Dario,159,89,1.7800000000000011,0.0016409298384889512
micro_density_0.00025,fr::Prosper Merimee,92,81,1.63904761904762,0.0015109899689884883
micro_density_0.00025,es::Miguel de Cervantes,163,75,1.5000000000000009,0.0013828060436704643
micro_density_0.00025,it::Emilio Salgari,156,67,1.3400000000000007,0.0012353067323456147
micro_density_0.00025,en::Gertrude Atherton,66,66,1.5748023715415027,0.0014517641579694458
micro_density_0.00025,it::Italo Svevo,156,65,1.3500000000000005,0.0012445254393034177
micro_density_0.00025,zh::Lu Xun,139,64,1.2800000000000007,0.0011799944905987961
micro_density_0.00025,en::Thomas Jefferson,151,57,0.9753297682709446,0.0008991279320911833
micro_density_0.00025,ja::Arishima Takeo,66,56,1.1625000000000008,0.00107167468384461
micro_density_0.00025,it::Luigi Pirandello,54,43,0.8600000000000004,0.0007928087983710662
micro_density_0.00025,en::Ernest Hemingway,120,21,0.4200000000000001,0.00038718569222772985
micro_density_0.00025,en::Barack Obama,104,4,0.08,7.374965566242472e-05
micro_density_0.0005,it::Luigi Capuana,637,585,11.70499999999984,0.010792675897800776
micro_density_0.0005,en::L. M. Montgomery,627,558,15.49138774269194,0.014283940804275091
micro_density_0.0005,ru::Ivan Turgenev,543,455,9.099999999999895,0.008390717699272727
micro_density_0.0005,es::Benito Perez Galdos,473,438,8.759999999999902,0.00807721835666254
micro_density_0.0005,de::Arthur Schnitzler,505,435,9.266915476983787,0.008544623264878365
micro_density_0.0005,it::Antonio Fogazzaro,490,435,8.764999999999914,0.0080818286411127
micro_density_0.0005,de::Marie von Ebner-Eschenbach,451,435,9.882682374624846,0.00911239537550069
micro_density_0.0005,en::Katherine Mansfield,507,430,9.588314222009787,0.008840971192176578
micro_density_0.0005,fr::Octave Feuillet,493,430,8.729523809523714,0.008049117575252104
micro_density_0.0005,fr::Guy de Maupassant,489,428,8.579047619047525,0.007910369967038072
micro_density_0.0005,fr::Paul Bourget,453,421,8.446666666666575,0.0077883071977864855
micro_density_0.0005,en::Jack London,473,419,8.605886685777898,0.007935117113438786
micro_density_0.0005,en::Nathaniel Hawthorne,484,414,8.287027027026939,0.0076411103681348555
micro_density_0.0005,de::Wilhelm Hauff,502,412,8.361437440808086,0.007709721002851744
micro_density_0.0005,it::Federico De Roberto,456,412,8.244999999999912,0.00760235905829711
micro_density_0.0005,en::Willa Cather,474,409,9.169908564698577,0.008455177373025254
micro_density_0.0005,fr::Jean Lorrain,476,405,8.107619047618963,0.007475686004595374
micro_density_0.0005,en::Sarah Orne Jewett,399,379,11.12177713590751,0.010254911237541424
micro_density_0.0005,de::Ricarda Huch,377,374,7.623776765869722,0.00702955589502066
micro_density_0.0005,de::Rainer Maria Rilke,381,371,7.964400715563443,0.00734363055474498
micro_density_0.0005,ja::Natsume Soseki,435,368,9.732973698128433,0.008974355458839902
micro_density_0.0005,en::Washington Irving,448,365,7.326773618538256,0.006755702096663092
micro_density_0.0005,it::Alfredo Panzini,412,362,7.239999999999934,0.006675691883816999
micro_density_0.0005,en::Stephen Crane,410,362,7.305911330049195,0.0067364658798199605
micro_density_0.0005,de::Jakob Wassermann,394,362,8.156754496453487,0.007520991683737963
micro_density_0.0005,fr::Alphonse Daudet,405,361,7.223809523809458,0.006660763343692705
micro_density_0.0005,en::Elizabeth Cleghorn Gaskell,407,360,7.236666666666601,0.0066726183608502325
micro_density_0.0005,en::D. H. Lawrence,410,357,7.893421325051697,0.007278183518673496
micro_density_0.0005,en::Sinclair Lewis,405,356,7.567675399313266,0.006977827243447182
micro_density_0.0005,ja::Mori Ogai,380,352,8.92824885640667,0.008232353373952065
micro_density_0.0005,en::F. Scott Fitzgerald,430,350,7.33676406926401,0.006764913860589279
micro_density_0.0005,ru::Ivan Goncharov,421,349,6.979999999999939,0.006435957092409209
micro_density_0.0005,en::Abraham Lincoln,397,349,7.265977421271483,0.006699644544085642
micro_density_0.0005,en::James Baldwin,417,347,7.146554230083576,0.006589529567821465
micro_density_0.0005,de::Stefan Zweig,382,346,7.346511627906922,0.006773901664196946
micro_density_0.0005,ru::Alexander Kuprin,420,340,6.96571428571423,0.006422784851123071
micro_density_0.0005,en::Virginia Woolf,364,334,6.924917541229328,0.006385167931779974
micro_density_0.0005,de::Gerhart Hauptmann,357,332,6.991569711638062,0.006446625024740801
micro_density_0.0005,es::Eduardo Zamacois,408,328,6.559999999999948,0.006048693198596625
micro_density_0.0005,ru::Maxim Gorky,405,328,6.780952380952331,0.006252423863822299
micro_density_0.0005,en::Edith Wharton,386,327,6.555316091953972,0.006044374368910566
micro_density_0.0005,en::George MacDonald,366,326,6.6825980392156294,0.00616173556535961
micro_density_0.0005,en::Gene Stratton-Porter,335,325,6.845538700429953,0.006311976124698317
micro_density_0.0005,fr::Anatole France,380,322,6.485714285714235,0.005980197543908685
micro_density_0.0005,en::James Joyce,412,321,6.757696687370547,0.006230980791322789
micro_density_0.0005,it::Alessandro Manzoni,387,319,6.379999999999952,0.005882722958391233
micro_density_0.0005,de::Heinrich Heine,344,314,6.962049358150563,0.006419405579411531
micro_density_0.0005,es::Emilia Pardo Bazan,388,313,6.2599999999999545,0.005772076131587637
micro_density_0.0005,fr::Marcel Schwob,351,306,6.188571428571383,0.005706214925156924
micro_density_0.0005,fr::Denis Diderot,348,304,6.171428571428526,0.005690408235613553
micro_density_0.0005,en::Frank Norris,332,304,6.101666666666625,0.0056260837906662265
micro_density_0.0005,fr::Emile Gaboriau,349,297,5.95904761904758,0.005494580915159573
micro_density_0.0005,en::Frances Hodgson Burnett,336,293,6.397749984457109,0.005899089453857879
micro_density_0.0005,en::R. Austin Freeman,334,292,6.182870456663516,0.005700958304729408
micro_density_0.0005,zh::Li Boyuan,391,291,5.819999999999964,0.005366371099974454
micro_density_0.0005,en::Richard Harding Davis,328,291,5.955472860472825,0.005491284784385526
micro_density_0.0005,de::Thomas Mann,296,290,6.229090909090876,0.005743576191350358
micro_density_0.0005,fr::Gustave Flaubert,333,289,5.840952380952344,0.0053856903871941295
micro_density_0.0005,pl::Maria Konopnicka,375,284,5.679999999999967,0.00523728313537026
micro_density_0.0005,en::Arthur Conan Doyle,323,283,5.746896551724104,0.005298965561806747
micro_density_0.0005,es::Juan Valera,358,282,5.639999999999968,0.0052004008597690615
micro_density_0.0005,fr::Charles Baudelaire,281,274,5.479999999999971,0.005052871757364267
micro_density_0.0005,en::Wilkie Collins,320,273,5.591673747784264,0.005155841305944245
micro_density_0.0005,en::Hamlin Garland,304,272,5.509890109890082,0.005080432139132197
micro_density_0.0005,en::Thomas Hardy,334,271,5.446509785647689,0.005021991874472165
micro_density_0.0005,fr::Edmond About,310,270,5.4304761904761625,0.005007207987572307
micro_density_0.0005,it::Sibilla Aleramo,316,268,5.484999999999968,0.005057482041814415
micro_density_0.0005,fr::Andre Gide,316,267,5.389523809523782,0.004969447562552032
micro_density_0.0005,pl::Stefan Zeromski,362,266,5.415555555555545,0.00499345031334013
micro_density_0.0005,en::Ambrose Bierce,290,266,5.334054054054029,0.004918301292332868
micro_density_0.0005,zh::Wu Jianren,365,265,5.299999999999975,0.004886901517158875
micro_density_0.0005,en::Joseph Conrad,281,265,5.591461055186662,0.0051556451912691675
micro_density_0.0005,en::O. Henry,292,264,5.5431182485679935,0.005111070373343038
micro_density_0.0005,fr::Villiers de l'Isle-Adam,340,263,5.3628571428571155,0.004944859378817899
micro_density_0.0005,en::Frank R. Stockton,282,261,5.249999999999976,0.004840798672657376
micro_density_0.0005,en::Benjamin Harrison,351,260,4.531588433353145,0.0041783823377534324
micro_density_0.0005,en::Stephen Leacock,275,260,5.246956521739107,0.004837992412557285
micro_density_0.0005,it::Giovanni Pascoli,335,259,5.1799999999999775,0.004776254690355279
micro_density_0.0005,ru::Anton Chekhov,324,259,5.677142857142823,0.00523464868711303
micro_density_0.0005,en::Theodore Roosevelt,269,259,5.682512077294675,0.0052395994135481325
micro_density_0.0005,en::Elizabeth von Arnim,286,255,5.277199676305616,0.0048658783216015775
micro_density_0.0005,en::Henry James,340,253,5.088965517241359,0.00469231571829738
micro_density_0.0005,de::Adalbert Stifter,299,253,5.1754821284506445,0.004772088955764946
micro_density_0.0005,en::George Eliot,271,252,5.104041582150081,0.004706216707821005
micro_density_0.0005,en::E. M. Forster,265,252,5.468333333333314,0.0050421144269805936
micro_density_0.0005,it::Salvatore Farina,332,250,5.009999999999981,0.004619505019050185
micro_density_0.0005,en::Charles Dickens,323,250,5.122225755166911,0.00472298354984067
micro_density_0.0005,de::E. T. A. Hoffmann,291,250,5.147398779970584,0.004746194510803793
micro_density_0.0005,fr::George Sand,290,248,4.959999999999982,0.004573402174548688
micro_density_0.0005,en::Bram Stoker,282,248,5.064363781940488,0.004669631518756517
micro_density_0.0005,es::Jose Maria de Pereda,333,246,4.919999999999983,0.0045365198989474895
micro_density_0.0005,es::Concha Espina,320,246,4.919999999999983,0.0045365198989474895
micro_density_0.0005,es::Miguel de Unamuno,333,245,4.8999999999999835,0.00451807876114689
micro_density_0.0005,es::Leopoldo Alas,307,245,4.8999999999999835,0.00451807876114689
micro_density_0.0005,en::Grover Cleveland,339,244,3.408698752228169,0.003143014170528581
micro_density_0.0005,en::Anthony Hope,264,244,4.933448275862053,0.004548919974365134
micro_density_0.0005,fr::Honore de Balzac,254,242,4.878095238095222,0.004497881324508138
micro_density_0.0005,en::William Morris,330,240,4.8382352941176325,0.004461128188527393
micro_density_0.0005,de::Clara Viebig,309,240,5.423106791369431,0.005000412982350565
micro_density_0.0005,en::G. K. Chesterton,282,239,4.797037037037024,0.004423141051728991
micro_density_0.0005,en::R. D. Blackmore,291,238,4.8717329093799515,0.004492014895479588
micro_density_0.0005,en::H. G. Wells,301,233,4.887037037037022,0.004506126171831688
micro_density_0.0005,de::Theodor Fontane,263,233,4.8179492600422735,0.004442423311036826
micro_density_0.0005,en::Robert Louis Stevenson,261,233,4.720492845786951,0.004352562952795089
micro_density_0.0005,fr::Alexandre Dumas,270,230,4.626666666666656,0.004266049877872034
micro_density_0.0005,ru::Nikolai Gogol,317,229,4.607619047619037,0.004248486889490511
micro_density_0.0005,en::Stanley J. Weyman,259,229,4.626931637519862,0.004266294196072889
micro_density_0.0005,it::Annie Vivanti,292,228,4.58999999999999,0.004232241125237602
micro_density_0.0005,en::Herman Melville,285,228,4.574054054054045,0.004217538055910098
micro_density_0.0005,en::Alice Brown,250,227,4.660144927536224,0.00429691873897304
micro_density_0.0005,en::Louisa May Alcott,310,226,4.56499999999999,0.004209189702986852
micro_density_0.0005,en::Israel Zangwill,247,224,4.657555994729898,0.004294531595641142
micro_density_0.0005,en::Margaret Oliphant,243,223,4.5143137254901875,0.004162454074345138
micro_density_0.0005,en::Mary Wollstonecraft Shelley,293,221,4.419999999999994,0.004075491453932508
micro_density_0.0005,en::Anthony Trollope,250,221,4.462762321144668,0.00411492074677763
micro_density_0.0005,fr::Victor Hugo,270,220,4.403809523809518,0.004060562913808214
micro_density_0.0005,en::Mark Twain,262,216,4.3739835487661525,0.004033061668017617
micro_density_0.0005,it::Gabriele D'Annunzio,250,214,4.284999999999997,0.003951013773778464
micro_density_0.0005,en::William McKinley,306,213,3.5813487819370193,0.0033022073199855074
micro_density_0.0005,zh::Feng Menglong,304,213,4.259999999999997,0.003927962351527715
micro_density_0.0005,en::P. G. Wodehouse,260,213,4.325911330049257,0.003988736347530675
micro_density_0.0005,en::Booth Tarkington,228,213,4.2833333333333306,0.0039494770122950815
micro_density_0.0005,en::Edgar Allan Poe,260,212,4.254054054054052,0.00392247985110051
micro_density_0.0005,en::Agatha Christie,236,212,4.340740165631466,0.004002409377550373
micro_density_0.0005,en::Kate Chopin,288,211,5.334257119691888,0.004918488530403385
micro_density_0.0005,en::George Meredith,278,210,4.264999999999998,0.0039325726359778655
micro_density_0.0005,pl::Eliza Orzeszkowa,308,209,4.257777777777772,0.003925913336216534
micro_density_0.0005,en::E. Phillips Oppenheim,239,209,4.318205187946564,0.003981630846109337
micro_density_0.0005,en::Robert W. Chambers,229,209,4.263939280359817,0.0039315945921252465
micro_density_0.0005,fr::Stendhal,218,209,4.214285714285712,0.003885811179412059
micro_density_0.0005,de::Johann Wolfgang von Goethe,260,208,4.296605048698069,0.003961714288889655
micro_density_0.0005,en::Jerome K. Jerome,216,207,4.418747637310115,0.004074336704285489
micro_density_0.0005,fr::Jules Barbey d'Aurevilly,213,207,4.143809523809524,0.0038208281224004245
micro_density_0.0005,de::Ludwig Ganghofer,221,205,4.2299987138564425,0.0039002994589292894
micro_density_0.0005,fr::Jules Verne,279,204,4.12952380952381,0.003807655881114282
micro_density_0.0005,en::Charles Reade,237,202,4.0869289878113415,0.0037683810322747023
micro_density_0.0005,de::Hermann Sudermann,233,202,4.412021934593749,0.004068135223755571
micro_density_0.0005,en::Marie Corelli,260,201,4.043894523326574,0.0037287008077877717
micro_density_0.0005,en::Woodrow Wilson,272,200,4.605371102327617,0.004246414156046147
micro_density_0.0005,de::Gustav Freytag,202,200,4.021546592941945,0.0037080947445987146
micro_density_0.0005,en::John Adams,261,199,3.9650505050505083,0.003656002137498676
micro_density_0.0005,en::Algernon Blackwood,234,199,4.015135135135138,0.003702183015752811
micro_density_0.0005,en::Anna Katharine Green,233,199,4.024975604407655,0.003711256488246664
micro_density_0.0005,en::Calvin Coolidge,265,198,4.763270385009522,0.004392006277573789
micro_density_0.0005,en::Sax Rohmer,243,198,4.119992706349528,0.003798867661762849
micro_density_0.0005,en::E. Nesbit,209,198,4.862341298939752,0.004483355296364724
micro_density_0.0005,de::Gustav Meyrink,235,196,4.178625792811843,0.00385293070311915
micro_density_0.0005,en::George Gissing,241,193,3.860000000000003,0.003559139595515728
micro_density_0.0005,en::Mary Roberts Rinehart,247,192,4.10973120582566,0.00378940597450277
micro_density_0.0005,en::Harold Frederic,211,192,3.875992544268409,0.0035738856311475216
micro_density_0.0005,fr::Joris-Karl Huysmans,247,190,3.8076190476190503,0.0035108413774665383
micro_density_0.0005,de::Wilhelm Raabe,237,190,4.1583542039356,0.0038342391449239554
micro_density_0.0005,en::Mary E. Wilkins Freeman,214,190,3.8700000000000014,0.0035683601644160264
micro_density_0.0005,ru::Ivan Bunin,207,190,3.800000000000003,0.0035038161821139293
micro_density_0.0005,es::Vicente Blasco Ibanez,215,189,3.780000000000003,0.0034853750443133297
micro_density_0.0005,de::Hermann Hesse,207,188,4.169632513709121,0.0038446383881585223
micro_density_0.0005,fr::Marcel Proust,219,187,3.751428571428574,0.003459030561741044
micro_density_0.0005,it::Edmondo De Amicis,232,186,3.720000000000003,0.003430051630911531
micro_density_0.0005,en::Edgar Rice Burroughs,251,185,3.792208760484625,0.003496632216036901
micro_density_0.0005,de::Friedrich Schiller,201,185,3.82857314596029,0.0035301622482164442
micro_density_0.0005,de::Karl May,198,185,3.806690880179255,0.0035099855542835737
micro_density_0.0005,de::Heinrich von Kleist,195,182,3.6499224806201576,0.003365436171331135
micro_density_0.0005,en::H. Rider Haggard,191,181,3.6643120949003327,0.0033787042143230443
